WKT,gid,lon,lat
"POLYGON ((103.617592 1.232097,103.619092 1.232097,103.619842 1.230798,103.619092 1.229499,103.617592 1.229499,103.616842 1.230798,103.617592 1.232097))",500006,103.618342000000000,1.230796000000000
"POLYGON ((103.622092 1.232097,103.623592 1.232097,103.624342 1.230798,103.623592 1.229499,103.622092 1.229499,103.621342 1.230798,103.622092 1.232097))",500008,103.622842000000010,1.230796000000000
"POLYGON ((104.027092 1.419158,104.028592 1.419158,104.029342 1.417859,104.028592 1.41656,104.027092 1.41656,104.026342 1.417859,104.027092 1.419158))",1940188,104.027842000000010,1.417852000000000
"POLYGON ((103.626592 1.232097,103.628092 1.232097,103.628842 1.230798,103.628092 1.229499,103.626592 1.229499,103.625842 1.230798,103.626592 1.232097))",500010,103.627342000000000,1.230796000000000
"POLYGON ((103.631092 1.232097,103.632592 1.232097,103.633342 1.230798,103.632592 1.229499,103.631092 1.229499,103.630342 1.230798,103.631092 1.232097))",500012,103.631842000000010,1.230796000000000
"POLYGON ((103.860592 1.411364,103.862092 1.411364,103.862842 1.410065,103.862092 1.408766,103.860592 1.408766,103.859842 1.410065,103.860592 1.411364))",1880114,103.861341999999990,1.410058000000000
"POLYGON ((103.635592 1.232097,103.637092 1.232097,103.637842 1.230798,103.637092 1.229499,103.635592 1.229499,103.634842 1.230798,103.635592 1.232097))",500014,103.636342000000000,1.230796000000000
"POLYGON ((103.640092 1.232097,103.641592 1.232097,103.642342 1.230798,103.641592 1.229499,103.640092 1.229499,103.639342 1.230798,103.640092 1.232097))",500016,103.640842000000010,1.230796000000000
"POLYGON ((103.644592 1.232097,103.646092 1.232097,103.646842 1.230798,103.646092 1.229499,103.644592 1.229499,103.643842 1.230798,103.644592 1.232097))",500018,103.645342000000000,1.230796000000000
"POLYGON ((103.649092 1.232097,103.650592 1.232097,103.651342 1.230798,103.650592 1.229499,103.649092 1.229499,103.648342 1.230798,103.649092 1.232097))",500020,103.649842000000010,1.230796000000000
"POLYGON ((104.031592 1.419158,104.033092 1.419158,104.033842 1.417859,104.033092 1.41656,104.031592 1.41656,104.030842 1.417859,104.031592 1.419158))",1940190,104.032342000000000,1.417852000000000
"POLYGON ((103.653592 1.232097,103.655092 1.232097,103.655842 1.230798,103.655092 1.229499,103.653592 1.229499,103.652842 1.230798,103.653592 1.232097))",500022,103.654342000000000,1.230796000000000
"POLYGON ((103.658092 1.232097,103.659592 1.232097,103.660342 1.230798,103.659592 1.229499,103.658092 1.229499,103.657342 1.230798,103.658092 1.232097))",500024,103.658842000000010,1.230796000000000
"POLYGON ((103.865092 1.411364,103.866592 1.411364,103.867342 1.410065,103.866592 1.408766,103.865092 1.408766,103.864342 1.410065,103.865092 1.411364))",1880116,103.865842000000000,1.410058000000000
"POLYGON ((103.662592 1.232097,103.664092 1.232097,103.664842 1.230798,103.664092 1.229499,103.662592 1.229499,103.661842 1.230798,103.662592 1.232097))",500026,103.663342000000000,1.230796000000000
"POLYGON ((103.667092 1.232097,103.668592 1.232097,103.669342 1.230798,103.668592 1.229499,103.667092 1.229499,103.666342 1.230798,103.667092 1.232097))",500028,103.667841999999990,1.230796000000000
"POLYGON ((103.671592 1.232097,103.673092 1.232097,103.673842 1.230798,103.673092 1.229499,103.671592 1.229499,103.670842 1.230798,103.671592 1.232097))",500030,103.672342000000000,1.230796000000000
"POLYGON ((103.676092 1.232097,103.677592 1.232097,103.678342 1.230798,103.677592 1.229499,103.676092 1.229499,103.675342 1.230798,103.676092 1.232097))",500032,103.676841999999990,1.230796000000000
"POLYGON ((104.036092 1.419158,104.037592 1.419158,104.038342 1.417859,104.037592 1.41656,104.036092 1.41656,104.035342 1.417859,104.036092 1.419158))",1940192,104.036841999999990,1.417852000000000
"POLYGON ((103.680592 1.232097,103.682092 1.232097,103.682842 1.230798,103.682092 1.229499,103.680592 1.229499,103.679842 1.230798,103.680592 1.232097))",500034,103.681342000000000,1.230796000000000
"POLYGON ((103.685092 1.232097,103.686592 1.232097,103.687342 1.230798,103.686592 1.229499,103.685092 1.229499,103.684342 1.230798,103.685092 1.232097))",500036,103.685841999999990,1.230796000000000
"POLYGON ((103.869592 1.411364,103.871092 1.411364,103.871842 1.410065,103.871092 1.408766,103.869592 1.408766,103.868842 1.410065,103.869592 1.411364))",1880118,103.870341999999990,1.410058000000000
"POLYGON ((103.689592 1.232097,103.691092 1.232097,103.691842 1.230798,103.691092 1.229499,103.689592 1.229499,103.688842 1.230798,103.689592 1.232097))",500038,103.690342000000000,1.230796000000000
"POLYGON ((103.694092 1.232097,103.695592 1.232097,103.696342 1.230798,103.695592 1.229499,103.694092 1.229499,103.693342 1.230798,103.694092 1.232097))",500040,103.694841999999990,1.230796000000000
"POLYGON ((103.698592 1.232097,103.700092 1.232097,103.700842 1.230798,103.700092 1.229499,103.698592 1.229499,103.697842 1.230798,103.698592 1.232097))",500042,103.699342000000000,1.230796000000000
"POLYGON ((103.703092 1.232097,103.704592 1.232097,103.705342 1.230798,103.704592 1.229499,103.703092 1.229499,103.702342 1.230798,103.703092 1.232097))",500044,103.703841999999990,1.230796000000000
"POLYGON ((104.040592 1.419158,104.042092 1.419158,104.042842 1.417859,104.042092 1.41656,104.040592 1.41656,104.039842 1.417859,104.040592 1.419158))",1940194,104.041342000000000,1.417852000000000
"POLYGON ((103.707592 1.232097,103.709092 1.232097,103.709842 1.230798,103.709092 1.229499,103.707592 1.229499,103.706842 1.230798,103.707592 1.232097))",500046,103.708342000000000,1.230796000000000
"POLYGON ((103.712092 1.232097,103.713592 1.232097,103.714342 1.230798,103.713592 1.229499,103.712092 1.229499,103.711342 1.230798,103.712092 1.232097))",500048,103.712841999999990,1.230796000000000
"POLYGON ((103.874092 1.411364,103.875592 1.411364,103.876342 1.410065,103.875592 1.408766,103.874092 1.408766,103.873342 1.410065,103.874092 1.411364))",1880120,103.874842000000000,1.410058000000000
"POLYGON ((103.716592 1.232097,103.718092 1.232097,103.718842 1.230798,103.718092 1.229499,103.716592 1.229499,103.715842 1.230798,103.716592 1.232097))",500050,103.717342000000000,1.230796000000000
"POLYGON ((103.934842 1.319132,103.936342 1.319132,103.937092 1.317833,103.936342 1.316534,103.934842 1.316534,103.934092 1.317833,103.934842 1.319132))",1170147,103.935592000000000,1.317829000000000
"POLYGON ((103.721092 1.232097,103.722592 1.232097,103.723342 1.230798,103.722592 1.229499,103.721092 1.229499,103.720342 1.230798,103.721092 1.232097))",500052,103.721842000000000,1.230796000000000
"POLYGON ((103.725592 1.232097,103.727092 1.232097,103.727842 1.230798,103.727092 1.229499,103.725592 1.229499,103.724842 1.230798,103.725592 1.232097))",500054,103.726342000000000,1.230796000000000
"POLYGON ((103.730092 1.232097,103.731592 1.232097,103.732342 1.230798,103.731592 1.229499,103.730092 1.229499,103.729342 1.230798,103.730092 1.232097))",500056,103.730842000000000,1.230796000000000
"POLYGON ((104.045092 1.419158,104.046592 1.419158,104.047342 1.417859,104.046592 1.41656,104.045092 1.41656,104.044342 1.417859,104.045092 1.419158))",1940196,104.045841999999990,1.417852000000000
"POLYGON ((103.734592 1.232097,103.736092 1.232097,103.736842 1.230798,103.736092 1.229499,103.734592 1.229499,103.733842 1.230798,103.734592 1.232097))",500058,103.735342000000000,1.230796000000000
"POLYGON ((103.941592 1.421756,103.943092 1.421756,103.943842 1.420457,103.943092 1.419158,103.941592 1.419158,103.940842 1.420457,103.941592 1.421756))",1960150,103.942342000000000,1.420450000000000
"POLYGON ((103.739092 1.232097,103.740592 1.232097,103.741342 1.230798,103.740592 1.229499,103.739092 1.229499,103.738342 1.230798,103.739092 1.232097))",500060,103.739842000000000,1.230796000000000
"POLYGON ((103.878592 1.411364,103.880092 1.411364,103.880842 1.410065,103.880092 1.408766,103.878592 1.408766,103.877842 1.410065,103.878592 1.411364))",1880122,103.879341999999990,1.410058000000000
"POLYGON ((103.743592 1.232097,103.745092 1.232097,103.745842 1.230798,103.745092 1.229499,103.743592 1.229499,103.742842 1.230798,103.743592 1.232097))",500062,103.744342000000000,1.230796000000000
"POLYGON ((103.748092 1.232097,103.749592 1.232097,103.750342 1.230798,103.749592 1.229499,103.748092 1.229499,103.747342 1.230798,103.748092 1.232097))",500064,103.748842000000000,1.230796000000000
"POLYGON ((103.752592 1.232097,103.754092 1.232097,103.754842 1.230798,103.754092 1.229499,103.752592 1.229499,103.751842 1.230798,103.752592 1.232097))",500066,103.753342000000000,1.230796000000000
"POLYGON ((103.757092 1.232097,103.758592 1.232097,103.759342 1.230798,103.758592 1.229499,103.757092 1.229499,103.756342 1.230798,103.757092 1.232097))",500068,103.757842000000000,1.230796000000000
"POLYGON ((104.049592 1.419158,104.051092 1.419158,104.051842 1.417859,104.051092 1.41656,104.049592 1.41656,104.048842 1.417859,104.049592 1.419158))",1940198,104.050342000000000,1.417852000000000
"POLYGON ((103.761592 1.232097,103.763092 1.232097,103.763842 1.230798,103.763092 1.229499,103.761592 1.229499,103.760842 1.230798,103.761592 1.232097))",500070,103.762342000000000,1.230796000000000
"POLYGON ((103.766092 1.232097,103.767592 1.232097,103.768342 1.230798,103.767592 1.229499,103.766092 1.229499,103.765342 1.230798,103.766092 1.232097))",500072,103.766842000000000,1.230796000000000
"POLYGON ((103.883092 1.411364,103.884592 1.411364,103.885342 1.410065,103.884592 1.408766,103.883092 1.408766,103.882342 1.410065,103.883092 1.411364))",1880124,103.883842000000000,1.410058000000000
"POLYGON ((103.770592 1.232097,103.772092 1.232097,103.772842 1.230798,103.772092 1.229499,103.770592 1.229499,103.769842 1.230798,103.770592 1.232097))",500074,103.771342000000000,1.230796000000000
"POLYGON ((103.775092 1.232097,103.776592 1.232097,103.777342 1.230798,103.776592 1.229499,103.775092 1.229499,103.774342 1.230798,103.775092 1.232097))",500076,103.775842000000000,1.230796000000000
"POLYGON ((103.779592 1.232097,103.781092 1.232097,103.781842 1.230798,103.781092 1.229499,103.779592 1.229499,103.778842 1.230798,103.779592 1.232097))",500078,103.780342000000000,1.230796000000000
"POLYGON ((103.784092 1.232097,103.785592 1.232097,103.786342 1.230798,103.785592 1.229499,103.784092 1.229499,103.783342 1.230798,103.784092 1.232097))",500080,103.784842000000000,1.230796000000000
"POLYGON ((104.054092 1.419158,104.055592 1.419158,104.056342 1.417859,104.055592 1.41656,104.054092 1.41656,104.053342 1.417859,104.054092 1.419158))",1940200,104.054841999999990,1.417852000000000
"POLYGON ((103.788592 1.232097,103.790092 1.232097,103.790842 1.230798,103.790092 1.229499,103.788592 1.229499,103.787842 1.230798,103.788592 1.232097))",500082,103.789342000000000,1.230796000000000
"POLYGON ((103.793092 1.232097,103.794592 1.232097,103.795342 1.230798,103.794592 1.229499,103.793092 1.229499,103.792342 1.230798,103.793092 1.232097))",500084,103.793842000000000,1.230796000000000
"POLYGON ((103.887592 1.411364,103.889092 1.411364,103.889842 1.410065,103.889092 1.408766,103.887592 1.408766,103.886842 1.410065,103.887592 1.411364))",1880126,103.888341999999990,1.410058000000000
"POLYGON ((103.797592 1.232097,103.799092 1.232097,103.799842 1.230798,103.799092 1.229499,103.797592 1.229499,103.796842 1.230798,103.797592 1.232097))",500086,103.798342000000010,1.230796000000000
"POLYGON ((103.802092 1.232097,103.803592 1.232097,103.804342 1.230798,103.803592 1.229499,103.802092 1.229499,103.801342 1.230798,103.802092 1.232097))",500088,103.802842000000000,1.230796000000000
"POLYGON ((103.806592 1.232097,103.808092 1.232097,103.808842 1.230798,103.808092 1.229499,103.806592 1.229499,103.805842 1.230798,103.806592 1.232097))",500090,103.807342000000010,1.230796000000000
"POLYGON ((103.811092 1.232097,103.812592 1.232097,103.813342 1.230798,103.812592 1.229499,103.811092 1.229499,103.810342 1.230798,103.811092 1.232097))",500092,103.811842000000000,1.230796000000000
"POLYGON ((104.058592 1.419158,104.060092 1.419158,104.060842 1.417859,104.060092 1.41656,104.058592 1.41656,104.057842 1.417859,104.058592 1.419158))",1940202,104.059342000000000,1.417852000000000
"POLYGON ((103.815592 1.232097,103.817092 1.232097,103.817842 1.230798,103.817092 1.229499,103.815592 1.229499,103.814842 1.230798,103.815592 1.232097))",500094,103.816342000000010,1.230796000000000
"POLYGON ((103.820092 1.232097,103.821592 1.232097,103.822342 1.230798,103.821592 1.229499,103.820092 1.229499,103.819342 1.230798,103.820092 1.232097))",500096,103.820842000000000,1.230796000000000
"POLYGON ((103.892092 1.411364,103.893592 1.411364,103.894342 1.410065,103.893592 1.408766,103.892092 1.408766,103.891342 1.410065,103.892092 1.411364))",1880128,103.892842000000000,1.410058000000000
"POLYGON ((103.824592 1.232097,103.826092 1.232097,103.826842 1.230798,103.826092 1.229499,103.824592 1.229499,103.823842 1.230798,103.824592 1.232097))",500098,103.825342000000010,1.230796000000000
"POLYGON ((104.033842 1.368496,104.035342 1.368496,104.036092 1.367197,104.035342 1.365898,104.033842 1.365898,104.033092 1.367197,104.033842 1.368496))",1550191,104.034592000000000,1.367191000000000
"POLYGON ((103.829092 1.232097,103.830592 1.232097,103.831342 1.230798,103.830592 1.229499,103.829092 1.229499,103.828342 1.230798,103.829092 1.232097))",500100,103.829842000000000,1.230796000000000
"POLYGON ((103.833592 1.232097,103.835092 1.232097,103.835842 1.230798,103.835092 1.229499,103.833592 1.229499,103.832842 1.230798,103.833592 1.232097))",500102,103.834342000000010,1.230796000000000
"POLYGON ((103.838092 1.232097,103.839592 1.232097,103.840342 1.230798,103.839592 1.229499,103.838092 1.229499,103.837342 1.230798,103.838092 1.232097))",500104,103.838842000000000,1.230796000000000
"POLYGON ((104.063092 1.419158,104.064592 1.419158,104.065342 1.417859,104.064592 1.41656,104.063092 1.41656,104.062342 1.417859,104.063092 1.419158))",1940204,104.063841999999990,1.417852000000000
"POLYGON ((103.842592 1.232097,103.844092 1.232097,103.844842 1.230798,103.844092 1.229499,103.842592 1.229499,103.841842 1.230798,103.842592 1.232097))",500106,103.843342000000010,1.230796000000000
"POLYGON ((103.847092 1.232097,103.848592 1.232097,103.849342 1.230798,103.848592 1.229499,103.847092 1.229499,103.846342 1.230798,103.847092 1.232097))",500108,103.847842000000000,1.230796000000000
"POLYGON ((103.896592 1.411364,103.898092 1.411364,103.898842 1.410065,103.898092 1.408766,103.896592 1.408766,103.895842 1.410065,103.896592 1.411364))",1880130,103.897341999999990,1.410058000000000
"POLYGON ((103.851592 1.232097,103.853092 1.232097,103.853842 1.230798,103.853092 1.229499,103.851592 1.229499,103.850842 1.230798,103.851592 1.232097))",500110,103.852341999999990,1.230796000000000
"POLYGON ((103.856092 1.232097,103.857592 1.232097,103.858342 1.230798,103.857592 1.229499,103.856092 1.229499,103.855342 1.230798,103.856092 1.232097))",500112,103.856842000000000,1.230796000000000
"POLYGON ((103.860592 1.232097,103.862092 1.232097,103.862842 1.230798,103.862092 1.229499,103.860592 1.229499,103.859842 1.230798,103.860592 1.232097))",500114,103.861341999999990,1.230796000000000
"POLYGON ((103.865092 1.232097,103.866592 1.232097,103.867342 1.230798,103.866592 1.229499,103.865092 1.229499,103.864342 1.230798,103.865092 1.232097))",500116,103.865842000000000,1.230796000000000
"POLYGON ((104.067592 1.419158,104.069092 1.419158,104.069842 1.417859,104.069092 1.41656,104.067592 1.41656,104.066842 1.417859,104.067592 1.419158))",1940206,104.068342000000000,1.417852000000000
"POLYGON ((103.869592 1.232097,103.871092 1.232097,103.871842 1.230798,103.871092 1.229499,103.869592 1.229499,103.868842 1.230798,103.869592 1.232097))",500118,103.870341999999990,1.230796000000000
"POLYGON ((103.874092 1.232097,103.875592 1.232097,103.876342 1.230798,103.875592 1.229499,103.874092 1.229499,103.873342 1.230798,103.874092 1.232097))",500120,103.874842000000000,1.230796000000000
"POLYGON ((103.901092 1.411364,103.902592 1.411364,103.903342 1.410065,103.902592 1.408766,103.901092 1.408766,103.900342 1.410065,103.901092 1.411364))",1880132,103.901842000000000,1.410058000000000
"POLYGON ((103.878592 1.232097,103.880092 1.232097,103.880842 1.230798,103.880092 1.229499,103.878592 1.229499,103.877842 1.230798,103.878592 1.232097))",500122,103.879341999999990,1.230796000000000
"POLYGON ((103.961842 1.319132,103.963342 1.319132,103.964092 1.317833,103.963342 1.316534,103.961842 1.316534,103.961092 1.317833,103.961842 1.319132))",1170159,103.962592000000000,1.317829000000000
"POLYGON ((103.883092 1.232097,103.884592 1.232097,103.885342 1.230798,103.884592 1.229499,103.883092 1.229499,103.882342 1.230798,103.883092 1.232097))",500124,103.883842000000000,1.230796000000000
"POLYGON ((103.887592 1.232097,103.889092 1.232097,103.889842 1.230798,103.889092 1.229499,103.887592 1.229499,103.886842 1.230798,103.887592 1.232097))",500126,103.888341999999990,1.230796000000000
"POLYGON ((103.892092 1.232097,103.893592 1.232097,103.894342 1.230798,103.893592 1.229499,103.892092 1.229499,103.891342 1.230798,103.892092 1.232097))",500128,103.892842000000000,1.230796000000000
"POLYGON ((104.072092 1.419158,104.073592 1.419158,104.074342 1.417859,104.073592 1.41656,104.072092 1.41656,104.071342 1.417859,104.072092 1.419158))",1940208,104.072841999999990,1.417852000000000
"POLYGON ((103.905592 1.411364,103.907092 1.411364,103.907842 1.410065,103.907092 1.408766,103.905592 1.408766,103.904842 1.410065,103.905592 1.411364))",1880134,103.906342000000000,1.410058000000000
"POLYGON ((104.076592 1.419158,104.078092 1.419158,104.078842 1.417859,104.078092 1.41656,104.076592 1.41656,104.075842 1.417859,104.076592 1.419158))",1940210,104.077342000000000,1.417852000000000
"POLYGON ((103.910092 1.411364,103.911592 1.411364,103.912342 1.410065,103.911592 1.408766,103.910092 1.408766,103.909342 1.410065,103.910092 1.411364))",1880136,103.910842000000000,1.410058000000000
"POLYGON ((103.984342 1.386682,103.985842 1.386682,103.986592 1.385383,103.985842 1.384084,103.984342 1.384084,103.983592 1.385383,103.984342 1.386682))",1690169,103.985091999999990,1.385377000000000
"POLYGON ((104.081092 1.419158,104.082592 1.419158,104.083342 1.417859,104.082592 1.41656,104.081092 1.41656,104.080342 1.417859,104.081092 1.419158))",1940212,104.081841999999990,1.417852000000000
"POLYGON ((103.914592 1.411364,103.916092 1.411364,103.916842 1.410065,103.916092 1.408766,103.914592 1.408766,103.913842 1.410065,103.914592 1.411364))",1880138,103.915342000000000,1.410058000000000
"POLYGON ((104.085592 1.419158,104.087092 1.419158,104.087842 1.417859,104.087092 1.41656,104.085592 1.41656,104.084842 1.417859,104.085592 1.419158))",1940214,104.086342000000000,1.417852000000000
"POLYGON ((103.919092 1.411364,103.920592 1.411364,103.921342 1.410065,103.920592 1.408766,103.919092 1.408766,103.918342 1.410065,103.919092 1.411364))",1880140,103.919842000000000,1.410058000000000
"POLYGON ((103.606342 1.30874,103.607842 1.30874,103.608592 1.307441,103.607842 1.306142,103.606342 1.306142,103.605592 1.307441,103.606342 1.30874))",1090001,103.607091999999990,1.307437000000000
"POLYGON ((103.610842 1.30874,103.612342 1.30874,103.613092 1.307441,103.612342 1.306142,103.610842 1.306142,103.610092 1.307441,103.610842 1.30874))",1090003,103.611592000000000,1.307437000000000
"POLYGON ((103.615342 1.30874,103.616842 1.30874,103.617592 1.307441,103.616842 1.306142,103.615342 1.306142,103.614592 1.307441,103.615342 1.30874))",1090005,103.616091999999990,1.307437000000000
"POLYGON ((103.619842 1.30874,103.621342 1.30874,103.622092 1.307441,103.621342 1.306142,103.619842 1.306142,103.619092 1.307441,103.619842 1.30874))",1090007,103.620592000000000,1.307437000000000
"POLYGON ((103.624342 1.30874,103.625842 1.30874,103.626592 1.307441,103.625842 1.306142,103.624342 1.306142,103.623592 1.307441,103.624342 1.30874))",1090009,103.625092000000000,1.307437000000000
"POLYGON ((103.628842 1.30874,103.630342 1.30874,103.631092 1.307441,103.630342 1.306142,103.628842 1.306142,103.628092 1.307441,103.628842 1.30874))",1090011,103.629592000000000,1.307437000000000
"POLYGON ((103.633342 1.30874,103.634842 1.30874,103.635592 1.307441,103.634842 1.306142,103.633342 1.306142,103.632592 1.307441,103.633342 1.30874))",1090013,103.634092000000000,1.307437000000000
"POLYGON ((103.637842 1.30874,103.639342 1.30874,103.640092 1.307441,103.639342 1.306142,103.637842 1.306142,103.637092 1.307441,103.637842 1.30874))",1090015,103.638592000000000,1.307437000000000
"POLYGON ((103.642342 1.30874,103.643842 1.30874,103.644592 1.307441,103.643842 1.306142,103.642342 1.306142,103.641592 1.307441,103.642342 1.30874))",1090017,103.643092000000000,1.307437000000000
"POLYGON ((103.646842 1.30874,103.648342 1.30874,103.649092 1.307441,103.648342 1.306142,103.646842 1.306142,103.646092 1.307441,103.646842 1.30874))",1090019,103.647592000000000,1.307437000000000
"POLYGON ((103.651342 1.30874,103.652842 1.30874,103.653592 1.307441,103.652842 1.306142,103.651342 1.306142,103.650592 1.307441,103.651342 1.30874))",1090021,103.652092000000000,1.307437000000000
"POLYGON ((103.655842 1.30874,103.657342 1.30874,103.658092 1.307441,103.657342 1.306142,103.655842 1.306142,103.655092 1.307441,103.655842 1.30874))",1090023,103.656592000000000,1.307437000000000
"POLYGON ((103.660342 1.30874,103.661842 1.30874,103.662592 1.307441,103.661842 1.306142,103.660342 1.306142,103.659592 1.307441,103.660342 1.30874))",1090025,103.661092000000000,1.307437000000000
"POLYGON ((103.664842 1.30874,103.666342 1.30874,103.667092 1.307441,103.666342 1.306142,103.664842 1.306142,103.664092 1.307441,103.664842 1.30874))",1090027,103.665592000000000,1.307437000000000
"POLYGON ((103.669342 1.30874,103.670842 1.30874,103.671592 1.307441,103.670842 1.306142,103.669342 1.306142,103.668592 1.307441,103.669342 1.30874))",1090029,103.670092000000000,1.307437000000000
"POLYGON ((103.673842 1.30874,103.675342 1.30874,103.676092 1.307441,103.675342 1.306142,103.673842 1.306142,103.673092 1.307441,103.673842 1.30874))",1090031,103.674592000000000,1.307437000000000
"POLYGON ((103.678342 1.30874,103.679842 1.30874,103.680592 1.307441,103.679842 1.306142,103.678342 1.306142,103.677592 1.307441,103.678342 1.30874))",1090033,103.679092000000000,1.307437000000000
"POLYGON ((103.682842 1.30874,103.684342 1.30874,103.685092 1.307441,103.684342 1.306142,103.682842 1.306142,103.682092 1.307441,103.682842 1.30874))",1090035,103.683592000000000,1.307437000000000
"POLYGON ((103.687342 1.30874,103.688842 1.30874,103.689592 1.307441,103.688842 1.306142,103.687342 1.306142,103.686592 1.307441,103.687342 1.30874))",1090037,103.688092000000000,1.307437000000000
"POLYGON ((103.691842 1.30874,103.693342 1.30874,103.694092 1.307441,103.693342 1.306142,103.691842 1.306142,103.691092 1.307441,103.691842 1.30874))",1090039,103.692592000000000,1.307437000000000
"POLYGON ((103.696342 1.30874,103.697842 1.30874,103.698592 1.307441,103.697842 1.306142,103.696342 1.306142,103.695592 1.307441,103.696342 1.30874))",1090041,103.697092000000000,1.307437000000000
"POLYGON ((103.700842 1.30874,103.702342 1.30874,103.703092 1.307441,103.702342 1.306142,103.700842 1.306142,103.700092 1.307441,103.700842 1.30874))",1090043,103.701592000000010,1.307437000000000
"POLYGON ((103.705342 1.30874,103.706842 1.30874,103.707592 1.307441,103.706842 1.306142,103.705342 1.306142,103.704592 1.307441,103.705342 1.30874))",1090045,103.706092000000000,1.307437000000000
"POLYGON ((103.709842 1.30874,103.711342 1.30874,103.712092 1.307441,103.711342 1.306142,103.709842 1.306142,103.709092 1.307441,103.709842 1.30874))",1090047,103.710592000000010,1.307437000000000
"POLYGON ((103.714342 1.30874,103.715842 1.30874,103.716592 1.307441,103.715842 1.306142,103.714342 1.306142,103.713592 1.307441,103.714342 1.30874))",1090049,103.715092000000000,1.307437000000000
"POLYGON ((103.718842 1.30874,103.720342 1.30874,103.721092 1.307441,103.720342 1.306142,103.718842 1.306142,103.718092 1.307441,103.718842 1.30874))",1090051,103.719592000000010,1.307437000000000
"POLYGON ((103.723342 1.30874,103.724842 1.30874,103.725592 1.307441,103.724842 1.306142,103.723342 1.306142,103.722592 1.307441,103.723342 1.30874))",1090053,103.724092000000000,1.307437000000000
"POLYGON ((103.727842 1.30874,103.729342 1.30874,103.730092 1.307441,103.729342 1.306142,103.727842 1.306142,103.727092 1.307441,103.727842 1.30874))",1090055,103.728592000000010,1.307437000000000
"POLYGON ((103.824592 1.434747,103.826092 1.434747,103.826842 1.433448,103.826092 1.432149,103.824592 1.432149,103.823842 1.433448,103.824592 1.434747))",2060098,103.825342000000010,1.433440000000000
"POLYGON ((103.732342 1.30874,103.733842 1.30874,103.734592 1.307441,103.733842 1.306142,103.732342 1.306142,103.731592 1.307441,103.732342 1.30874))",1090057,103.733092000000000,1.307437000000000
"POLYGON ((103.736842 1.30874,103.738342 1.30874,103.739092 1.307441,103.738342 1.306142,103.736842 1.306142,103.736092 1.307441,103.736842 1.30874))",1090059,103.737592000000010,1.307437000000000
"POLYGON ((103.741342 1.30874,103.742842 1.30874,103.743592 1.307441,103.742842 1.306142,103.741342 1.306142,103.740592 1.307441,103.741342 1.30874))",1090061,103.742092000000000,1.307437000000000
"POLYGON ((103.745842 1.30874,103.747342 1.30874,103.748092 1.307441,103.747342 1.306142,103.745842 1.306142,103.745092 1.307441,103.745842 1.30874))",1090063,103.746592000000010,1.307437000000000
"POLYGON ((103.750342 1.30874,103.751842 1.30874,103.752592 1.307441,103.751842 1.306142,103.750342 1.306142,103.749592 1.307441,103.750342 1.30874))",1090065,103.751092000000000,1.307437000000000
"POLYGON ((103.754842 1.30874,103.756342 1.30874,103.757092 1.307441,103.756342 1.306142,103.754842 1.306142,103.754092 1.307441,103.754842 1.30874))",1090067,103.755591999999990,1.307437000000000
"POLYGON ((103.759342 1.30874,103.760842 1.30874,103.761592 1.307441,103.760842 1.306142,103.759342 1.306142,103.758592 1.307441,103.759342 1.30874))",1090069,103.760092000000000,1.307437000000000
"POLYGON ((103.763842 1.30874,103.765342 1.30874,103.766092 1.307441,103.765342 1.306142,103.763842 1.306142,103.763092 1.307441,103.763842 1.30874))",1090071,103.764591999999990,1.307437000000000
"POLYGON ((103.768342 1.30874,103.769842 1.30874,103.770592 1.307441,103.769842 1.306142,103.768342 1.306142,103.767592 1.307441,103.768342 1.30874))",1090073,103.769092000000000,1.307437000000000
"POLYGON ((103.772842 1.30874,103.774342 1.30874,103.775092 1.307441,103.774342 1.306142,103.772842 1.306142,103.772092 1.307441,103.772842 1.30874))",1090075,103.773591999999990,1.307437000000000
"POLYGON ((103.777342 1.30874,103.778842 1.30874,103.779592 1.307441,103.778842 1.306142,103.777342 1.306142,103.776592 1.307441,103.777342 1.30874))",1090077,103.778092000000000,1.307437000000000
"POLYGON ((103.781842 1.30874,103.783342 1.30874,103.784092 1.307441,103.783342 1.306142,103.781842 1.306142,103.781092 1.307441,103.781842 1.30874))",1090079,103.782591999999990,1.307437000000000
"POLYGON ((103.786342 1.30874,103.787842 1.30874,103.788592 1.307441,103.787842 1.306142,103.786342 1.306142,103.785592 1.307441,103.786342 1.30874))",1090081,103.787092000000000,1.307437000000000
"POLYGON ((103.790842 1.30874,103.792342 1.30874,103.793092 1.307441,103.792342 1.306142,103.790842 1.306142,103.790092 1.307441,103.790842 1.30874))",1090083,103.791591999999990,1.307437000000000
"POLYGON ((103.795342 1.30874,103.796842 1.30874,103.797592 1.307441,103.796842 1.306142,103.795342 1.306142,103.794592 1.307441,103.795342 1.30874))",1090085,103.796092000000000,1.307437000000000
"POLYGON ((103.799842 1.30874,103.801342 1.30874,103.802092 1.307441,103.801342 1.306142,103.799842 1.306142,103.799092 1.307441,103.799842 1.30874))",1090087,103.800591999999990,1.307437000000000
"POLYGON ((103.804342 1.30874,103.805842 1.30874,103.806592 1.307441,103.805842 1.306142,103.804342 1.306142,103.803592 1.307441,103.804342 1.30874))",1090089,103.805092000000000,1.307437000000000
